,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,win_rate,yield_rate
2109,8,0,-4,4,-2,0.510044643,0.473933376
2110,12,0,-4,4,-2,0.521205357,0.647638688
2111,16,0,-4,4,-2,0.515625,0.786784724
2112,20,0,-4,4,-2,0.512276786,1.087269075
2113,24,0,-4,4,-2,0.516741071,0.99499566
2114,28,0,-4,4,-2,0.518973214,0.927934927
2115,32,0,-4,4,-2,0.522321429,0.496871087
2116,36,0,-4,4,-2,0.525669643,0.058220815
2117,4,0,-4,6,-2,0.515625,0.353409216
2118,8,0,-4,6,-2,0.521205357,0.597151873
2119,12,0,-4,6,-2,0.515625,0.746586845
2120,16,0,-4,6,-2,0.515625,0.703827541
2121,20,0,-4,6,-2,0.512276786,1.090201282
2122,24,0,-4,6,-2,0.516741071,0.710183392
2123,28,0,-4,6,-2,0.521205357,0.443196621
2124,4,0,-4,8,-2,0.515625,0.426562665
2125,8,0,-4,8,-2,0.521205357,0.638277255
2126,12,0,-4,8,-2,0.520089286,0.645255957
2127,16,0,-4,8,-2,0.513392857,0.292579572
2128,20,0,-4,8,-2,0.518973214,0.643587822
2129,8,0,-4,2,0,0.504464286,0.240332379
2130,12,0,-4,2,0,0.503348214,0.292649024
2131,16,0,-4,2,0,0.511160714,0.368685855
2132,24,0,-4,2,0,0.5078125,0.405175495
2133,28,0,-4,2,0,0.514508929,0.345273423
2134,32,0,-4,2,0,0.510044643,0.199696313
2135,36,0,-4,2,0,0.510044643,0.060080669
2136,4,0,-4,4,0,0.501116071,0.25502161
2137,8,0,-4,4,0,0.516741071,0.42776138
2138,12,0,-4,4,0,0.514508929,0.503701071
2139,16,0,-4,4,0,0.505580357,0.494780885
2140,20,0,-4,4,0,0.508928571,0.770577741
2141,24,0,-4,4,0,0.526785714,0.482551191
2142,28,0,-4,4,0,0.518973214,0.319237689
2143,4,0,-4,6,0,0.515625,0.351718561
2144,8,0,-4,6,0,0.524553571,0.548631016
2145,12,0,-4,6,0,0.521205357,0.577560408
2146,16,0,-4,6,0,0.517857143,0.362920294
2147,20,0,-4,6,0,0.525669643,0.691021809
2148,24,0,-4,6,0,0.521205357,0.065635977
2149,4,0,-4,8,0,0.515625,0.42417218
2150,8,0,-4,8,0,0.524553571,0.587558577
2151,12,0,-4,8,0,0.525669643,0.455762297
2152,20,0,-4,8,0,0.527901786,0.145424259
2153,8,2,-4,2,-10,0.508928571,0.20796656
2154,12,2,-4,2,-10,0.508928571,0.473092392
2155,16,2,-4,2,-10,0.516741071,0.715919199
2156,20,2,-4,2,-10,0.510044643,0.843132021
2157,24,2,-4,2,-10,0.510044643,0.625568498
2158,8,2,-4,4,-10,0.512276786,0.487512573
2159,12,2,-4,4,-10,0.520089286,0.857464205
2160,16,2,-4,4,-10,0.520089286,1.158423102
2161,20,2,-4,4,-10,0.522321429,1.430503274
2162,24,2,-4,4,-10,0.520089286,1.076874713
2163,28,2,-4,4,-10,0.512276786,0.528557089
2164,4,2,-4,6,-10,0.515625,0.324307719
2165,8,2,-4,6,-10,0.521205357,0.646217247
2166,12,2,-4,6,-10,0.524553571,1.108441505
2167,16,2,-4,6,-10,0.53125,1.358588416
2168,20,2,-4,6,-10,0.522321429,1.756477243
2169,24,2,-4,6,-10,0.515625,1.072925544
2170,28,2,-4,6,-10,0.512276786,0.340462079
2171,4,2,-4,8,-10,0.517857143,0.398175903
2172,8,2,-4,8,-10,0.516741071,0.693059194
2173,12,2,-4,8,-10,0.525669643,1.182072686
2174,16,2,-4,8,-10,0.532366071,1.237536556
2175,20,2,-4,8,-10,0.524553571,1.673414066
2176,24,2,-4,8,-10,0.520089286,0.563917258
2177,8,2,-4,2,-8,0.508928571,0.204605829
2178,12,2,-4,2,-8,0.510044643,0.462835331
2179,16,2,-4,2,-8,0.516741071,0.720090008
2180,20,2,-4,2,-8,0.510044643,0.861318912
2181,24,2,-4,2,-8,0.512276786,0.668857104
2182,8,2,-4,4,-8,0.514508929,0.48623467
2183,12,2,-4,4,-8,0.515625,0.828047041
2184,16,2,-4,4,-8,0.520089286,1.172144742
2185,20,2,-4,4,-8,0.525669643,1.458928745
2186,24,2,-4,4,-8,0.518973214,1.131815464
2187,28,2,-4,4,-8,0.513392857,0.674893115
2188,32,2,-4,4,-8,0.502232143,0.005467142
2189,4,2,-4,6,-8,0.517857143,0.318208396
2190,8,2,-4,6,-8,0.522321429,0.606298147
2191,12,2,-4,6,-8,0.5234375,1.0748318
2192,16,2,-4,6,-8,0.524553571,1.317408374
2193,20,2,-4,6,-8,0.522321429,1.748809291
2194,24,2,-4,6,-8,0.516741071,1.154289633
2195,28,2,-4,6,-8,0.517857143,0.478172912
2196,4,2,-4,8,-8,0.517857143,0.391953727
2197,8,2,-4,8,-8,0.516741071,0.655700618
2198,12,2,-4,8,-8,0.532366071,1.081530603
2199,16,2,-4,8,-8,0.5234375,1.122624227
2200,20,2,-4,8,-8,0.525669643,1.589116124
2201,24,2,-4,8,-8,0.517857143,0.594359204
2202,8,2,-4,2,-6,0.508928571,0.203836439
2203,12,2,-4,2,-6,0.510044643,0.443411254
2204,16,2,-4,2,-6,0.515625,0.732211853
2205,20,2,-4,2,-6,0.511160714,0.903476715
2206,24,2,-4,2,-6,0.515625,0.718343846
2207,28,2,-4,2,-6,0.506696429,0.461530905
2208,8,2,-4,4,-6,0.515625,0.442825089
2209,12,2,-4,4,-6,0.517857143,0.798682628
2210,16,2,-4,4,-6,0.527901786,1.134150097
2211,20,2,-4,4,-6,0.518973214,1.487639864
2212,24,2,-4,4,-6,0.520089286,1.19520433
2213,28,2,-4,4,-6,0.513392857,0.851585489
2214,32,2,-4,4,-6,0.5078125,0.201010501
2215,4,2,-4,6,-6,0.521205357,0.3120528
2216,8,2,-4,6,-6,0.515625,0.570186149
2217,12,2,-4,6,-6,0.527901786,0.98586755
2218,16,2,-4,6,-6,0.521205357,1.21169546
2219,20,2,-4,6,-6,0.526785714,1.691096532
2220,24,2,-4,6,-6,0.515625,1.205732897
2221,28,2,-4,6,-6,0.515625,0.63313848
2222,4,2,-4,8,-6,0.513392857,0.385546321
2223,8,2,-4,8,-6,0.518973214,0.639685704
2224,12,2,-4,8,-6,0.533482143,0.949043697
2225,16,2,-4,8,-6,0.525669643,0.994325411
2226,20,2,-4,8,-6,0.521205357,1.412593369
2227,24,2,-4,8,-6,0.515625,0.560090436
2228,8,2,-4,2,-4,0.508928571,0.202929231
2229,12,2,-4,2,-4,0.510044643,0.40985833
2230,16,2,-4,2,-4,0.514508929,0.749025773
2231,20,2,-4,2,-4,0.516741071,0.946509466
2232,24,2,-4,2,-4,0.518973214,0.781858639
2233,28,2,-4,2,-4,0.512276786,0.5894723
2234,8,2,-4,4,-4,0.517857143,0.407940846
2235,12,2,-4,4,-4,0.520089286,0.733322805
2236,16,2,-4,4,-4,0.525669643,1.063667013
2237,20,2,-4,4,-4,0.522321429,1.448723975
2238,24,2,-4,4,-4,0.522321429,1.278458296
2239,28,2,-4,4,-4,0.512276786,1.013430288
2240,32,2,-4,4,-4,0.517857143,0.47763011
2241,36,2,-4,4,-4,0.512276786,-0.06382911
2242,4,2,-4,6,-4,0.521205357,0.305712454
2243,8,2,-4,6,-4,0.517857143,0.555434773
2244,12,2,-4,6,-4,0.529017857,0.865458566
2245,16,2,-4,6,-4,0.522321429,1.083201759
2246,20,2,-4,6,-4,0.524553571,1.514852718
2247,24,2,-4,6,-4,0.515625,1.138744462
2248,28,2,-4,6,-4,0.515625,0.728115042
2249,4,2,-4,8,-4,0.513392857,0.378612232
2250,8,2,-4,8,-4,0.524553571,0.594016326
2251,12,2,-4,8,-4,0.525669643,0.760424957
2252,16,2,-4,8,-4,0.5234375,0.763691195
2253,20,2,-4,8,-4,0.515625,1.126748617
2254,24,2,-4,8,-4,0.517857143,0.261305355
2255,8,2,-4,2,-2,0.508928571,0.164566371
2256,12,2,-4,2,-2,0.506696429,0.366523007
2257,16,2,-4,2,-2,0.521205357,0.714318748
2258,20,2,-4,2,-2,0.520089286,0.959275969
2259,24,2,-4,2,-2,0.518973214,0.875046507
2260,28,2,-4,2,-2,0.514508929,0.779529665
2261,32,2,-4,2,-2,0.5078125,0.59985407
2262,36,2,-4,2,-2,0.501116071,0.368476022
2263,8,2,-4,4,-2,0.513392857,0.38046921
2264,12,2,-4,4,-2,0.525669643,0.606415866
2265,16,2,-4,4,-2,0.518973214,0.919104431
2266,20,2,-4,4,-2,0.517857143,1.264144546
2267,24,2,-4,4,-2,0.518973214,1.151543099
2268,28,2,-4,4,-2,0.516741071,1.01143371
2269,32,2,-4,4,-2,0.521205357,0.478795849
2270,36,2,-4,4,-2,0.525669643,-0.022332808
2271,4,2,-4,6,-2,0.516741071,0.294083525
2272,8,2,-4,6,-2,0.5234375,0.500430755
2273,12,2,-4,6,-2,0.520089286,0.697867426
2274,16,2,-4,6,-2,0.521205357,0.819268449
2275,20,2,-4,6,-2,0.516741071,1.221434649
2276,24,2,-4,6,-2,0.521205357,0.770463615
2277,28,2,-4,6,-2,0.522321429,0.37745151
2278,4,2,-4,8,-2,0.513392857,0.366712745
2279,8,2,-4,8,-2,0.524553571,0.538055017
2280,12,2,-4,8,-2,0.524553571,0.586966899
2281,16,2,-4,8,-2,0.520089286,0.39535651
2282,20,2,-4,8,-2,0.521205357,0.721747195
2283,8,2,-4,2,0,0.505580357,0.130292253
2284,12,2,-4,2,0,0.505580357,0.251721809
2285,16,2,-4,2,0,0.518973214,0.516849897
2286,20,2,-4,2,0,0.505580357,0.75810759
2287,24,2,-4,2,0,0.513392857,0.628009031
2288,28,2,-4,2,0,0.520089286,0.565370948
2289,32,2,-4,2,0,0.512276786,0.393732934
2290,36,2,-4,2,0,0.508928571,0.181772834
2291,4,2,-4,4,0,0.502232143,0.196207929
2292,8,2,-4,4,0,0.520089286,0.334297215
2293,12,2,-4,4,0,0.518973214,0.462478248
2294,16,2,-4,4,0,0.508928571,0.627100591
2295,20,2,-4,4,0,0.514508929,0.947453212
2296,24,2,-4,4,0,0.529017857,0.639098343
2297,28,2,-4,4,0,0.516741071,0.402661784
2298,4,2,-4,6,0,0.516741071,0.292392869
2299,8,2,-4,6,0,0.526785714,0.451909898
2300,12,2,-4,6,0,0.525669643,0.528840989
2301,16,2,-4,6,0,0.5234375,0.478361202
2302,20,2,-4,6,0,0.530133929,0.822255176
2303,24,2,-4,6,0,0.525669643,0.125915918
2304,4,2,-4,8,0,0.513392857,0.36432226
2305,8,2,-4,8,0,0.527901786,0.487336339
2306,12,2,-4,8,0,0.530133929,0.397473239
2307,16,2,-4,8,0,0.526785714,0.005282094
2308,20,2,-4,8,0,0.530133929,0.223583632
2309,8,4,-4,2,-10,0.508928571,0.128785161
2310,12,4,-4,2,-10,0.5078125,0.382706694
2311,16,4,-4,2,-10,0.514508929,0.669024759
2312,20,4,-4,2,-10,0.5078125,0.66748634
2313,24,4,-4,2,-10,0.504464286,0.506936495
2314,8,4,-4,4,-10,0.511160714,0.40518336
2315,12,4,-4,4,-10,0.517857143,0.763278505
2316,16,4,-4,4,-10,0.517857143,1.096461466
2317,20,4,-4,4,-10,0.520089286,1.229170901
2318,24,4,-4,4,-10,0.513392857,0.880018849
2319,28,4,-4,4,-10,0.510044643,0.29226049
2320,4,4,-4,6,-10,0.514508929,0.230084728
2321,8,4,-4,6,-10,0.521205357,0.563892459
2322,12,4,-4,6,-10,0.5234375,1.005176991
2323,16,4,-4,6,-10,0.529017857,1.292202958
2324,20,4,-4,6,-10,0.516741071,1.50704088
2325,24,4,-4,6,-10,0.511160714,0.772461228
2326,28,4,-4,6,-10,0.510044643,-0.022611608
2327,4,4,-4,8,-10,0.520089286,0.303403517
2328,8,4,-4,8,-10,0.515625,0.610452959
2329,12,4,-4,8,-10,0.5234375,1.070380031
2330,16,4,-4,8,-10,0.53125,1.141408737
2331,20,4,-4,8,-10,0.521205357,1.359187559
2332,24,4,-4,8,-10,0.515625,0.106825034
2333,8,4,-4,2,-8,0.508928571,0.12542443
2334,12,4,-4,2,-8,0.508928571,0.372449634
2335,16,4,-4,2,-8,0.514508929,0.673195568
2336,20,4,-4,2,-8,0.5078125,0.685673231
2337,24,4,-4,2,-8,0.506696429,0.550224808
2338,8,4,-4,4,-8,0.513392857,0.403905456
2339,12,4,-4,4,-8,0.513392857,0.733861342
2340,16,4,-4,4,-8,0.517857143,1.110183105
2341,20,4,-4,4,-8,0.5234375,1.257596373
2342,24,4,-4,4,-8,0.512276786,0.934959312
2343,28,4,-4,4,-8,0.511160714,0.438524456
2344,4,4,-4,6,-8,0.516741071,0.223985405
2345,8,4,-4,6,-8,0.522321429,0.523973359
2346,12,4,-4,6,-8,0.522321429,0.971567287
2347,16,4,-4,6,-8,0.522321429,1.251022916
2348,20,4,-4,6,-8,0.516741071,1.499372928
2349,24,4,-4,6,-8,0.512276786,0.853825033
2350,28,4,-4,6,-8,0.515625,0.11502024
2351,4,4,-4,8,-8,0.520089286,0.297181341
2352,8,4,-4,8,-8,0.515625,0.573094383
2353,12,4,-4,8,-8,0.530133929,0.969837949
2354,16,4,-4,8,-8,0.522321429,1.026496408
2355,20,4,-4,8,-8,0.522321429,1.274889618
2356,24,4,-4,8,-8,0.513392857,0.137266702
2357,8,4,-4,2,-6,0.508928571,0.12465504
2358,12,4,-4,2,-6,0.508928571,0.353025557
2359,16,4,-4,2,-6,0.513392857,0.685317413
2360,20,4,-4,2,-6,0.508928571,0.727831034
2361,24,4,-4,2,-6,0.510044643,0.599711258
2362,28,4,-4,2,-6,0.502232143,0.328558781
2363,8,4,-4,4,-6,0.514508929,0.360495876
2364,12,4,-4,4,-6,0.515625,0.704496928
2365,16,4,-4,4,-6,0.525669643,1.07218846
2366,20,4,-4,4,-6,0.516741071,1.286307491
2367,24,4,-4,4,-6,0.513392857,0.99834789
2368,28,4,-4,4,-6,0.511160714,0.615143916
2369,4,4,-4,6,-6,0.520089286,0.21782981
2370,8,4,-4,6,-6,0.515625,0.48786136
2371,12,4,-4,6,-6,0.526785714,0.882603036
2372,16,4,-4,6,-6,0.518973214,1.145310003
2373,20,4,-4,6,-6,0.521205357,1.441660169
2374,24,4,-4,6,-6,0.511160714,0.905268015
2375,28,4,-4,6,-6,0.513392857,0.269905762
2376,4,4,-4,8,-6,0.515625,0.290773935
2377,8,4,-4,8,-6,0.517857143,0.557079469
2378,12,4,-4,8,-6,0.53125,0.837351042
2379,16,4,-4,8,-6,0.524553571,0.898197592
2380,20,4,-4,8,-6,0.517857143,1.098366863
2381,24,4,-4,8,-6,0.511160714,0.102997656
2382,8,4,-4,2,-4,0.508928571,0.123747832
2383,12,4,-4,2,-4,0.508928571,0.319472632
2384,16,4,-4,2,-4,0.512276786,0.702131333
2385,20,4,-4,2,-4,0.514508929,0.770863785
2386,24,4,-4,2,-4,0.513392857,0.663225759
2387,28,4,-4,2,-4,0.5078125,0.456432074
2388,8,4,-4,4,-4,0.516741071,0.325611632
2389,12,4,-4,4,-4,0.517857143,0.639137105
2390,16,4,-4,4,-4,0.5234375,1.001705377
2391,20,4,-4,4,-4,0.520089286,1.247391602
2392,24,4,-4,4,-4,0.515625,1.081601569
2393,28,4,-4,4,-4,0.510044643,0.776914925
2394,32,4,-4,4,-4,0.516741071,0.135259983
2395,4,4,-4,6,-4,0.520089286,0.211489463
2396,8,4,-4,6,-4,0.517857143,0.473109985
2397,12,4,-4,6,-4,0.527901786,0.762194053
2398,16,4,-4,6,-4,0.520089286,1.016816301
2399,20,4,-4,6,-4,0.518973214,1.265416355
2400,24,4,-4,6,-4,0.511160714,0.838279298
2401,28,4,-4,6,-4,0.513392857,0.36480119
2402,4,4,-4,8,-4,0.515625,0.283839846
2403,8,4,-4,8,-4,0.5234375,0.511410092
2404,12,4,-4,8,-4,0.5234375,0.648732302
2405,16,4,-4,8,-4,0.522321429,0.667563375
2406,20,4,-4,8,-4,0.512276786,0.812522111
2407,8,4,-4,2,-2,0.508928571,0.085384972
2408,12,4,-4,2,-2,0.505580357,0.27613731
2409,16,4,-4,2,-2,0.518973214,0.667424308
2410,20,4,-4,2,-2,0.517857143,0.783630288
2411,24,4,-4,2,-2,0.513392857,0.756413335
2412,28,4,-4,2,-2,0.510044643,0.646420613
2413,32,4,-4,2,-2,0.503348214,0.435455672
2414,8,4,-4,4,-2,0.512276786,0.298139996
2415,12,4,-4,4,-2,0.5234375,0.512230166
2416,16,4,-4,4,-2,0.516741071,0.857142794
2417,20,4,-4,4,-2,0.515625,1.062812173
2418,24,4,-4,4,-2,0.512276786,0.954686086
2419,28,4,-4,4,-2,0.514508929,0.774843657
2420,32,4,-4,4,-2,0.520089286,0.135855997
2421,4,4,-4,6,-2,0.515625,0.199860534
2422,8,4,-4,6,-2,0.5234375,0.418105967
2423,12,4,-4,6,-2,0.518973214,0.594602913
2424,16,4,-4,6,-2,0.518973214,0.752882991
2425,20,4,-4,6,-2,0.511160714,0.971998286
2426,24,4,-4,6,-2,0.516741071,0.469998169
2427,28,4,-4,6,-2,0.520089286,0.014055405
2428,4,4,-4,8,-2,0.515625,0.271940359
2429,8,4,-4,8,-2,0.5234375,0.455448782
2430,12,4,-4,8,-2,0.522321429,0.475274244
2431,16,4,-4,8,-2,0.518973214,0.299228691
2432,20,4,-4,8,-2,0.517857143,0.407520689
2433,8,4,-4,2,0,0.505580357,0.051110854
2434,12,4,-4,2,0,0.504464286,0.161336112
2435,16,4,-4,2,0,0.516741071,0.469955457
2436,20,4,-4,2,0,0.503348214,0.582461909
2437,24,4,-4,2,0,0.5078125,0.509375568
2438,28,4,-4,2,0,0.515625,0.432192325
2439,32,4,-4,2,0,0.5078125,0.22872538
2440,4,4,-4,4,0,0.501116071,0.102521068
2441,8,4,-4,4,0,0.518973214,0.251968001
2442,12,4,-4,4,0,0.516741071,0.368292549
2443,16,4,-4,4,0,0.506696429,0.565138955
2444,20,4,-4,4,0,0.512276786,0.746120839
2445,24,4,-4,4,0,0.522321429,0.442241043
2446,28,4,-4,4,0,0.514508929,0.165996118
2447,4,4,-4,6,0,0.515625,0.198169878
2448,8,4,-4,6,0,0.526785714,0.36958511
2449,12,4,-4,6,0,0.524553571,0.425576476
2450,16,4,-4,6,0,0.521205357,0.411975745
2451,20,4,-4,6,0,0.524553571,0.572818813
2452,4,4,-4,8,0,0.515625,0.269549874
2453,8,4,-4,8,0,0.526785714,0.404730104
2454,12,4,-4,8,0,0.527901786,0.285780585
2455,8,6,-4,2,-10,0.511160714,0.01739259
2456,12,6,-4,2,-10,0.513392857,0.199577873
2457,16,6,-4,2,-10,0.515625,0.360620895
2458,20,6,-4,2,-10,0.503348214,0.255268994
2459,8,6,-4,4,-10,0.514508929,0.29390502
2460,12,6,-4,4,-10,0.524553571,0.57143592
2461,16,6,-4,4,-10,0.517857143,0.786854256
2462,20,6,-4,4,-10,0.516741071,0.781783522
2463,24,6,-4,4,-10,0.510044643,0.089331886
2464,4,6,-4,6,-10,0.513392857,0.158221173
2465,8,6,-4,6,-10,0.5234375,0.449101507
2466,12,6,-4,6,-10,0.529017857,0.805471341
2467,16,6,-4,6,-10,0.530133929,0.957524341
2468,20,6,-4,6,-10,0.514508929,1.008496981
2469,4,6,-4,8,-10,0.518973214,0.230963127
2470,8,6,-4,8,-10,0.517857143,0.491840536
2471,12,6,-4,8,-10,0.527901786,0.866621134
2472,16,6,-4,8,-10,0.530133929,0.772677738
2473,20,6,-4,8,-10,0.518973214,0.784456358
2474,8,6,-4,2,-8,0.511160714,0.014031859
2475,12,6,-4,2,-8,0.514508929,0.189320813
2476,16,6,-4,2,-8,0.515625,0.364791704
2477,20,6,-4,2,-8,0.503348214,0.273455886
2478,8,6,-4,4,-8,0.516741071,0.292627117
2479,12,6,-4,4,-8,0.520089286,0.542018757
2480,16,6,-4,4,-8,0.517857143,0.800575896
2481,20,6,-4,4,-8,0.520089286,0.810208994
2482,24,6,-4,4,-8,0.508928571,0.144272062
2483,4,6,-4,6,-8,0.515625,0.15212185
2484,8,6,-4,6,-8,0.524553571,0.409182407
2485,12,6,-4,6,-8,0.527901786,0.771861637
2486,16,6,-4,6,-8,0.5234375,0.916344299
2487,20,6,-4,6,-8,0.514508929,1.000829029
2488,24,6,-4,6,-8,0.508928571,-0.077236575
2489,4,6,-4,8,-8,0.518973214,0.224740951
2490,8,6,-4,8,-8,0.517857143,0.45448196
2491,12,6,-4,8,-8,0.534598214,0.766079051
2492,16,6,-4,8,-8,0.521205357,0.65776541
2493,20,6,-4,8,-8,0.520089286,0.700158417
2494,8,6,-4,2,-6,0.511160714,0.013262469
2495,12,6,-4,2,-6,0.514508929,0.169896736
2496,16,6,-4,2,-6,0.514508929,0.376913548
2497,20,6,-4,2,-6,0.504464286,0.315613689
2498,8,6,-4,4,-6,0.517857143,0.249217536
2499,12,6,-4,4,-6,0.522321429,0.512654343
2500,16,6,-4,4,-6,0.525669643,0.76258125
2501,20,6,-4,4,-6,0.513392857,0.838920112
2502,24,6,-4,4,-6,0.510044643,0.207660353
2503,4,6,-4,6,-6,0.518973214,0.145966254
2504,8,6,-4,6,-6,0.517857143,0.373070408
2505,12,6,-4,6,-6,0.532366071,0.682897386
2506,16,6,-4,6,-6,0.520089286,0.810631386
2507,20,6,-4,6,-6,0.518973214,0.94311627
2508,24,6,-4,6,-6,0.5078125,-0.025793876
2509,4,6,-4,8,-6,0.514508929,0.218333545
2510,8,6,-4,8,-6,0.520089286,0.438467046
2511,12,6,-4,8,-6,0.535714286,0.633592145
2512,16,6,-4,8,-6,0.5234375,0.529466594
2513,20,6,-4,8,-6,0.515625,0.523635661
2514,8,6,-4,2,-4,0.511160714,0.012355261
2515,12,6,-4,2,-4,0.514508929,0.136343812
2516,16,6,-4,2,-4,0.513392857,0.393727468
2517,20,6,-4,2,-4,0.510044643,0.35864644
2518,24,6,-4,2,-4,0.510044643,-0.035732376
2519,8,6,-4,4,-4,0.520089286,0.214333293
2520,12,6,-4,4,-4,0.524553571,0.447294521
2521,16,6,-4,4,-4,0.5234375,0.692098167
2522,20,6,-4,4,-4,0.516741071,0.800004223
2523,24,6,-4,4,-4,0.512276786,0.290913745
2524,4,6,-4,6,-4,0.518973214,0.139625908
2525,8,6,-4,6,-4,0.520089286,0.358319033
2526,12,6,-4,6,-4,0.533482143,0.562488402
2527,16,6,-4,6,-4,0.521205357,0.682137684
2528,20,6,-4,6,-4,0.516741071,0.766872456
2529,4,6,-4,8,-4,0.514508929,0.211399457
2530,8,6,-4,8,-4,0.525669643,0.392797669
2531,12,6,-4,8,-4,0.527901786,0.444973404
2532,16,6,-4,8,-4,0.521205357,0.298832377
2533,20,6,-4,8,-4,0.510044643,0.23779091
2534,8,6,-4,2,-2,0.511160714,-0.026007599
2535,12,6,-4,2,-2,0.511160714,0.093008489
2536,16,6,-4,2,-2,0.520089286,0.359020444
2537,20,6,-4,2,-2,0.513392857,0.371412943
2538,24,6,-4,2,-2,0.510044643,0.057454909
2539,8,6,-4,4,-2,0.515625,0.186861657
2540,12,6,-4,4,-2,0.530133929,0.320387581
2541,16,6,-4,4,-2,0.516741071,0.547535584
2542,20,6,-4,4,-2,0.512276786,0.615424794
2543,24,6,-4,4,-2,0.508928571,0.163997975
2544,4,6,-4,6,-2,0.514508929,0.127996978
2545,8,6,-4,6,-2,0.525669643,0.303315015
2546,12,6,-4,6,-2,0.524553571,0.394897263
2547,16,6,-4,6,-2,0.520089286,0.418204374
2548,20,6,-4,6,-2,0.508928571,0.473454387
2549,4,6,-4,8,-2,0.514508929,0.19949997
2550,8,6,-4,8,-2,0.525669643,0.336836359
2551,12,6,-4,8,-2,0.526785714,0.271515346
2552,16,6,-4,8,-2,0.517857143,-0.069502308
2553,8,6,-4,2,0,0.5078125,-0.060281717
2554,12,6,-4,2,0,0.510044643,-0.021792709
2555,16,6,-4,2,0,0.517857143,0.161551593
2556,8,6,-4,4,0,0.522321429,0.140689661
2557,12,6,-4,4,0,0.5234375,0.176449964
2558,16,6,-4,4,0,0.506696429,0.255531745
2559,20,6,-4,4,0,0.508928571,0.29873346
2560,4,6,-4,6,0,0.514508929,0.126306323
2561,8,6,-4,6,0,0.529017857,0.254794158
2562,12,6,-4,6,0,0.530133929,0.225870826
2563,16,6,-4,6,0,0.522321429,0.077297128
2564,20,6,-4,6,0,0.522321429,0.074274914
2565,4,6,-4,8,0,0.514508929,0.197109484
2566,8,6,-4,8,0,0.529017857,0.286117681
2567,12,6,-4,8,0,0.532366071,0.082021687
2568,8,8,-4,4,-10,0.514508929,0.1480015
2569,12,8,-4,4,-10,0.5234375,0.199551618
2570,16,8,-4,4,-10,0.514508929,0.256318425
2571,20,8,-4,4,-10,0.516741071,0.05492518
2572,4,8,-4,6,-10,0.513392857,0.072778241
2573,8,8,-4,6,-10,0.5234375,0.299544946
2574,12,8,-4,6,-10,0.526785714,0.431610805
2575,16,8,-4,6,-10,0.525669643,0.401289914
2576,20,8,-4,6,-10,0.514508929,0.220523582
2577,4,8,-4,8,-10,0.518973214,0.144913366
2578,8,8,-4,8,-10,0.518973214,0.33828275
2579,12,8,-4,8,-10,0.526785714,0.485026756
2580,16,8,-4,8,-10,0.525669643,0.179475707
2581,8,8,-4,4,-8,0.516741071,0.146723597
2582,12,8,-4,4,-8,0.518973214,0.170134454
2583,16,8,-4,4,-8,0.514508929,0.270040065
2584,20,8,-4,4,-8,0.520089286,0.083350651
2585,4,8,-4,6,-8,0.515625,0.066678918
2586,8,8,-4,6,-8,0.524553571,0.259625846
2587,12,8,-4,6,-8,0.525669643,0.398001101
2588,16,8,-4,6,-8,0.518973214,0.360109872
2589,20,8,-4,6,-8,0.514508929,0.21285563
2590,4,8,-4,8,-8,0.518973214,0.13869119
2591,8,8,-4,8,-8,0.518973214,0.300924174
2592,12,8,-4,8,-8,0.533482143,0.384484674
2593,16,8,-4,8,-8,0.516741071,0.064563379
2594,8,8,-4,4,-6,0.517857143,0.103314016
2595,12,8,-4,4,-6,0.521205357,0.140770041
2596,16,8,-4,4,-6,0.522321429,0.23204542
2597,20,8,-4,4,-6,0.513392857,0.11206177
2598,4,8,-4,6,-6,0.518973214,0.060523323
2599,8,8,-4,6,-6,0.517857143,0.223513848
2600,12,8,-4,6,-6,0.530133929,0.30903685
2601,16,8,-4,6,-6,0.515625,0.254396959
2602,20,8,-4,6,-6,0.518973214,0.155142871
2603,4,8,-4,8,-6,0.514508929,0.132283784
2604,8,8,-4,8,-6,0.521205357,0.28490926
2605,12,8,-4,8,-6,0.534598214,0.251997767
2606,16,8,-4,8,-6,0.518973214,-0.063735437
2607,8,8,-4,4,-4,0.520089286,0.068429773
2608,12,8,-4,4,-4,0.5234375,0.075410218
2609,16,8,-4,4,-4,0.520089286,0.161562336
2610,20,8,-4,4,-4,0.516741071,0.073145881
2611,4,8,-4,6,-4,0.518973214,0.054182976
2612,8,8,-4,6,-4,0.520089286,0.208762472
2613,12,8,-4,6,-4,0.53125,0.188627866
2614,16,8,-4,6,-4,0.516741071,0.125903258
2615,20,8,-4,6,-4,0.516741071,-0.021100943
2616,4,8,-4,8,-4,0.514508929,0.125349696
2617,8,8,-4,8,-4,0.526785714,0.239239882
2618,12,8,-4,8,-4,0.526785714,0.063379027
2619,8,8,-4,4,-2,0.515625,0.040958137
2620,12,8,-4,4,-2,0.529017857,-0.051496721
2621,16,8,-4,4,-2,0.513392857,0.016999754
2622,4,8,-4,6,-2,0.514508929,0.042554047
2623,8,8,-4,6,-2,0.525669643,0.153758454
2624,12,8,-4,6,-2,0.522321429,0.021036727
2625,4,8,-4,8,-2,0.514508929,0.113450209
2626,8,8,-4,8,-2,0.526785714,0.183278573
2627,8,8,-4,4,0,0.522321429,-0.005213858
2628,4,8,-4,6,0,0.514508929,0.040863391
2629,8,8,-4,6,0,0.529017857,0.105237597
